row_index,column,before_value,after_value,difference,type
423,salary,60943.14149953721,61058.4359547195,115.29445518228749,numerical
424,salary,46728.44152439086,46764.493045885305,36.051521494446206,numerical
425,salary,64937.86293077742,64790.56429200324,147.29863877417665,numerical
426,salary,53842.42187650737,53961.410981894864,118.98910538749624,numerical
427,salary,49701.77584566703,49541.73548949124,160.04035617578484,numerical
428,salary,59613.557741138546,59591.5091257218,22.048615416744724,numerical
429,salary,47421.29943392363,47394.83796358642,26.46147033721354,numerical
430,salary,49635.84080162087,49797.67893450565,161.83813288478268,numerical
431,salary,41671.64001306857,41645.53539388056,26.10461918801593,numerical
432,salary,25918.865132231564,25892.40086360149,26.464268630072183,numerical
433,salary,58517.80210656907,58381.494272079304,136.3078344897658,numerical
434,salary,37909.54520494145,37845.505437035594,64.03976790585875,numerical
435,salary,46988.122009388986,46906.39246330092,81.72954608806322,numerical
436,salary,54304.609376809,54228.08714020853,76.5222366004673,numerical
437,salary,18721.735346518417,18722.363799007606,0.6284524891889305,numerical
438,salary,22079.76644484765,21836.34880626339,243.41763858425838,numerical
439,salary,45503.92135086196,45352.89832632027,151.02302454168967,numerical
440,salary,56818.452234494835,56807.35034713412,11.101887360717228,numerical
441,salary,61160.57405973742,61172.69952804781,12.125468310390715,numerical
442,salary,26130.282561861393,26106.939281997005,23.343279864388023,numerical
443,salary,59549.47226619223,59545.39281721373,4.079448978496657,numerical
444,salary,46323.95572525496,46283.04406388943,40.911661365527834,numerical
445,salary,36752.641323552845,36750.79086322988,1.8504603229666827,numerical
446,salary,40271.72215910944,40315.136381135664,43.41422202622198,numerical
447,salary,62027.8599806025,62070.57335347127,42.71337286876951,numerical
448,salary,54110.08677628357,54041.19093513772,68.89584114585159,numerical
449,salary,50754.59784132981,50846.1073152881,91.5094739582928,numerical
450,salary,53652.4360821185,53668.14695156883,15.71086945033312,numerical
451,salary,63921.4666492429,64044.68804487688,123.2213956339765,numerical
452,salary,48543.50648895015,48686.79373207686,143.28724312670965,numerical
453,salary,50814.78329681355,50670.51062467622,144.27267213732557,numerical
454,salary,67072.56110206708,66986.65834818021,85.9027538868686,numerical
455,salary,45026.20063605262,45107.55544004968,81.35480399705557,numerical
456,salary,59272.108929210226,59105.61968719733,166.48924201289628,numerical
457,salary,42444.43278990288,42586.450486172216,142.01769626933674,numerical
458,salary,43761.98987882323,43727.60165934196,34.38821948126861,numerical
459,salary,48439.25364800545,48496.75695151635,57.50330351090088,numerical
460,salary,57729.09279480148,57717.4537285154,11.63906628607947,numerical
461,salary,67912.72943826603,67773.49048548767,139.2389527783671,numerical
462,salary,51448.178953081624,51553.73341329482,105.55446021319949,numerical
463,salary,27502.446330146835,27777.51863320057,275.0723030537338,numerical
464,salary,59471.69440300907,59420.1935753735,51.500827635565656,numerical
465,salary,86807.63261218564,86775.39675710112,32.23585508452379,numerical
466,salary,51630.032466010256,51365.12251168355,264.9099543267075,numerical
467,salary,24368.48541230631,24503.63570265192,135.15029034561303,numerical
468,salary,52544.79334206277,52635.96987434697,91.17653228420386,numerical
469,salary,49954.81095224241,49781.47256603692,173.33838620549068,numerical
470,salary,48693.367349564156,48486.87880335947,206.48854620468774,numerical
471,salary,64181.14849965699,63986.225371340464,194.92312831652816,numerical
472,salary,70674.12179503587,70738.63870757315,64.51691253727768,numerical
473,salary,60253.78617801624,60328.28531997765,74.4991419614089,numerical
474,salary,48004.128729933975,47911.795335497096,92.33339443687873,numerical
475,salary,66885.18176554445,66935.10776868272,49.92600313827279,numerical
476,salary,27592.55538178639,27608.443093885508,15.88771209911647,numerical
477,salary,39259.158188990084,39222.431218304664,36.72697068542038,numerical
478,salary,40930.58332097405,41027.60300364258,97.01968266852782,numerical
479,salary,49535.74028102098,49415.246720898176,120.49356012280623,numerical
480,salary,57601.01993730257,57715.77385866196,114.75392135939182,numerical
481,salary,46989.305774940745,46916.45361953931,72.8521554014369,numerical
482,salary,36409.46308246588,36587.616750662586,178.15366819670453,numerical
483,salary,64622.754270441954,64522.22366809381,100.5306023481462,numerical
484,salary,46468.149166929594,46432.99195906958,35.15720786001475,numerical
485,salary,51531.9338130655,51537.792526819736,5.858713754234486,numerical
486,salary,58266.016182138614,58271.248036920864,5.231854782250593,numerical
487,salary,50583.1641188442,50632.24696890601,49.08285006180813,numerical
488,salary,50649.07542116435,50520.507179339686,128.56824182466517,numerical
489,salary,65457.10130653744,65453.37006571278,3.731240824665292,numerical
490,salary,52270.54211855565,52284.35528919592,13.813170640270982,numerical
491,salary,62941.954786857335,62889.18096445452,52.7738224028144,numerical
492,salary,58170.01166477585,58210.41752652179,40.405861745945,numerical
493,salary,80253.31316280374,80118.67617145496,134.63699134877243,numerical
494,salary,56141.20126803695,56108.55587913188,32.6453889050681,numerical
495,salary,59569.59905226159,59494.28063982123,75.31841244036332,numerical
496,salary,66524.85070994552,66492.50761699061,32.34309295490675,numerical
497,salary,50954.26639925255,51098.969945244666,144.70354599211714,numerical
498,salary,40432.20354905839,40578.849121674124,146.64557261573646,numerical
499,salary,42887.816283148146,43014.85792920627,127.04164605812548,numerical
500,salary,43032.39611746268,42986.17038945459,46.22572800808848,numerical
501,salary,35745.03547704923,35835.79730472925,90.76182768002036,numerical
502,salary,54767.07753802826,54778.31375072084,11.236212692580011,numerical
503,salary,40557.25177926374,40561.81074961404,4.558970350299205,numerical
504,salary,52922.79231802771,52915.05618326579,7.736134761915309,numerical
505,salary,47619.88334434046,47795.72513007837,175.84178573790996,numerical
506,salary,49375.677600612275,49512.261461167924,136.58386055564915,numerical
507,salary,58340.84971743284,58415.33935927755,74.4896418447097,numerical
508,salary,41871.51313417178,41854.48303762072,17.030096551061433,numerical
509,salary,59583.3656890516,59587.32176487706,3.9560758254592656,numerical
510,salary,73509.61799958428,73562.67466003806,53.056660453774384,numerical
511,salary,55146.63624427638,55094.47535309097,52.16089118540549,numerical
512,salary,38268.56472091297,38362.39629250942,93.83157159644907,numerical
513,salary,40774.72982990305,40682.60531875876,92.12451114429132,numerical
514,salary,46276.056488223265,46315.240857023,39.18436879973888,numerical
515,salary,41076.64554395651,40847.67398897725,228.97155497925996,numerical
516,salary,35132.29535584925,35077.23350318904,55.061852660212026,numerical
517,salary,52316.10915442538,52523.87686771732,207.76771329194162,numerical
518,salary,46682.04002411302,46785.65917355221,103.61914943918964,numerical
519,salary,52845.81325337087,52999.36009836433,153.54684499345603,numerical
520,salary,67795.81118322932,67729.08041649389,66.73076673543255,numerical
521,salary,46454.70749113461,46465.084774814655,10.377283680041728,numerical
522,salary,32218.699929795333,32346.899155104766,128.19922530943222,numerical
523,salary,44016.61261619673,44079.92210966727,63.309493470536836,numerical
524,salary,61556.37825674964,61607.23484448547,50.85658773583418,numerical
525,salary,60151.55406075432,60314.61225778733,163.0581970330095,numerical
526,salary,57779.59471420351,57675.54921764212,104.04549656138988,numerical
527,salary,40629.39915256845,40610.9753486239,18.423803944548126,numerical
528,salary,61278.53927049048,61103.130714223546,175.4085562669352,numerical
529,salary,64653.48617055599,64543.97556536243,109.51060519355815,numerical
530,salary,39568.67555165036,39676.09409086826,107.4185392178988,numerical
531,salary,49376.44853686213,49284.71361024292,91.73492661921046,numerical
532,salary,80306.02945523168,80379.58188064418,73.55242541250482,numerical
533,salary,38901.885853049185,39067.734357245994,165.8485041968088,numerical
534,salary,24423.69996134413,24405.906143844935,17.79381749919412,numerical
535,salary,70743.56651697197,70795.55286095195,51.98634397998103,numerical
536,salary,67049.0715755684,67123.4027885227,74.3312129542901,numerical
537,salary,43145.49014633863,43023.34064003197,122.14950630665408,numerical
538,salary,48305.1232719787,48243.47803744859,61.6452345301077,numerical
539,salary,31625.974247165715,31525.608125998537,100.36612116717879,numerical
540,salary,51334.284089145534,51280.61177813723,53.67231100830395,numerical
541,salary,67488.705730571,67560.3168003791,71.61106980810291,numerical
542,salary,41860.92737362583,41801.40770053161,59.519673094226164,numerical
543,salary,63156.52968179439,63153.01435910121,3.515322693179769,numerical
544,salary,56955.85786085648,56851.61169916335,104.24616169312503,numerical
545,salary,58667.253363217096,58789.89557967047,122.64221645337238,numerical
546,salary,42735.362291204474,42680.85129218214,54.510999022335454,numerical
547,salary,44680.637255997586,44832.93531118858,152.29805519099318,numerical
548,salary,22298.413482928976,22304.506392313913,6.092909384937229,numerical
549,salary,41499.95881234841,41359.25885455211,140.699957796307,numerical
550,salary,67452.28187046888,67435.17919581431,17.102674654568546,numerical
551,salary,36060.017088465895,35953.73940571928,106.27768274661503,numerical
552,salary,38295.47519214643,38354.41012988424,58.934937737816654,numerical
553,salary,59602.84735560686,59576.71107737417,26.136278232683253,numerical
554,salary,56041.5243798964,56057.84540539914,16.32102550273703,numerical
555,salary,60347.94874694451,60311.01343593985,36.935311004657706,numerical
556,salary,32551.69189864394,32496.15766825761,55.53423038633264,numerical
557,salary,88460.8692395052,88363.50703854364,97.36220096156467,numerical
558,salary,31763.699387491244,31847.3216811734,83.62229368215412,numerical
559,salary,52313.709706011025,52296.394395831056,17.315310179968947,numerical
560,salary,47620.167561971204,47588.69847260137,31.469089369835274,numerical
561,salary,32200.37723952429,32180.555849680073,19.821389844215446,numerical
562,salary,44446.858657801255,44378.97247845268,67.88617934857757,numerical
563,salary,50349.61401328805,50318.478870610445,31.135142677601834,numerical
564,salary,40250.40182204795,40270.964803517294,20.562981469345686,numerical
565,salary,64058.35432302274,63954.94062311706,103.4136999056791,numerical
566,salary,47575.613818062935,47486.67861875502,88.93519930791808,numerical
567,salary,29880.8799347257,30018.70834408797,137.82840936226785,numerical
568,salary,28608.117009960544,28571.84135668059,36.275653279953985,numerical
569,salary,59092.476359171844,59037.32027827944,55.156080892404134,numerical
570,salary,27698.438259494957,27564.051098939028,134.38716055592886,numerical
571,salary,54746.39109573625,54831.458859483675,85.06776374742185,numerical
572,salary,56669.82778500439,56564.235203653305,105.59258135108394,numerical
573,salary,35069.669541139745,35068.1402750436,1.529266096142237,numerical
574,salary,63361.071256623356,63190.252749691695,170.81850693166052,numerical
575,salary,24233.095643575518,24314.91292361193,81.81728003641183,numerical
576,salary,54446.88400997838,54564.56963434024,117.68562436186039,numerical
577,salary,49387.130996059874,49435.583030607675,48.452034547801304,numerical
578,salary,48215.0303640366,48061.58235089607,153.44801314052893,numerical
579,salary,32331.550355291412,32415.426569682335,83.87621439092254,numerical
580,salary,35944.66993400111,35861.93503403707,82.73489996403805,numerical
581,salary,74282.03037530897,74164.9331874368,117.09718787216116,numerical
582,salary,68227.3251330763,68188.97902850053,38.34610457577219,numerical
583,salary,61131.268827856984,61090.93206052233,40.336767334651086,numerical
584,salary,64097.72155294532,64047.21668782729,50.50486511802592,numerical
585,salary,62690.20317006903,62817.5705948595,127.36742479047098,numerical
586,salary,45149.65681570687,45350.83941535113,201.18259964426397,numerical
587,salary,50714.05327721527,50577.139623480325,136.91365373494773,numerical
588,salary,27912.374329384867,27843.491089952407,68.88323943245996,numerical
589,salary,48654.56559788711,48668.840431491604,14.274833604496962,numerical
590,salary,67751.2137430878,67712.34209399408,38.871649093722226,numerical
591,salary,40089.39127614297,40129.331151070815,39.939874927847995,numerical
592,salary,65347.118070308396,65438.71660590298,91.59853559458134,numerical
593,salary,51373.78608040645,51448.72267463345,74.93659422700148,numerical
594,salary,29219.422014954016,29280.395371739,60.97335678498348,numerical
595,salary,33390.207299805326,33556.1168518973,165.90955209197273,numerical
596,salary,63789.54304561632,63630.64831732471,158.8947282916124,numerical
597,salary,58287.861278875775,58435.87215807124,148.01087919546262,numerical
598,salary,51526.46109481438,51485.161931405404,41.29916340897762,numerical
599,salary,45889.52278628082,45968.03530834838,78.5125220675618,numerical
600,salary,53158.51966442878,53055.55304160083,102.96662282794568,numerical
601,salary,63204.443738798735,63113.59409960941,90.84963918932772,numerical
602,salary,72137.79920730928,72204.01093645747,66.21172914819908,numerical
603,salary,72855.26299160907,72662.38998933409,192.87300227498054,numerical
604,salary,55579.39851137747,55678.3427192063,98.9442078288339,numerical
605,salary,47421.02464453219,47547.020994766346,125.99635023415613,numerical
606,salary,52193.720117282835,52211.49860266573,17.77848538289254,numerical
607,salary,57831.8053588262,57845.98146238405,14.176103557852912,numerical
608,salary,57771.00415767637,57687.640543185524,83.36361449084507,numerical
609,salary,69619.79955710158,69687.24449734195,67.44494024036976,numerical
610,salary,81736.33582874983,81771.10235339057,34.76652464074141,numerical
611,salary,46921.180555788706,46829.03001618632,92.15053960238583,numerical
612,salary,82338.27363236694,82299.12563735811,39.14799500882509,numerical
613,salary,67583.5887013759,67567.65515890633,15.933542469574604,numerical
614,salary,48487.65514722188,48448.37492756996,39.28021965191874,numerical
615,salary,72478.4725829762,72342.18144164121,136.29114133499388,numerical
616,salary,75284.72452128747,75354.62655214586,69.90203085838584,numerical
617,salary,43095.5683370923,43071.21729150211,24.35104559019237,numerical
618,salary,75983.22878728472,75984.76526487405,1.5364775893249316,numerical
619,salary,66126.24231553945,66068.41565679971,57.82665873973747,numerical
620,salary,85528.38691968788,85575.91406708508,47.52714739719522,numerical
621,salary,43639.421270007515,43659.290888445656,19.869618438140606,numerical
622,salary,44698.59884396006,44819.8772828731,121.27843891303928,numerical
623,salary,19600.0680538499,19648.1279251438,48.05987129389905,numerical
624,salary,58567.90880851943,58547.64036833572,20.26844018371048,numerical
625,salary,55628.768834280774,55554.79715253052,73.97168175025581,numerical
626,salary,41555.094926965,41641.69019535666,86.5952683916621,numerical
627,salary,48772.23902767913,48743.98141780048,28.25760987864487,numerical
628,salary,30331.68484737327,30314.513090713648,17.171756659623497,numerical
629,salary,67976.67429247529,67959.47713184603,17.197160629264545,numerical
630,salary,42654.50788207535,42614.347111009636,40.16077106571174,numerical
631,salary,96410.73523431427,96395.28133489129,15.453899422980612,numerical
632,salary,47365.980489334506,47558.601245607766,192.62075627325976,numerical
633,salary,38605.717384275355,38500.935178862586,104.78220541276823,numerical
634,salary,43815.303218977075,43733.852797900916,81.45042107615882,numerical
635,salary,28820.58535183623,28959.017793651656,138.43244181542468,numerical
636,salary,57234.07836054413,57196.597922094625,37.480438449507346,numerical
637,salary,43701.50450331317,43656.44237490568,45.06212840748776,numerical
638,salary,66968.79185596606,67072.2782416434,103.48638567734451,numerical
639,salary,45878.787572383735,45736.76801065556,142.01956172817154,numerical
640,salary,70766.6316752847,70848.77711821004,82.14544292533537,numerical
641,salary,61361.83623975561,61366.397882687765,4.561642932152608,numerical
642,salary,50428.95165077516,50475.43186385836,46.48021308319585,numerical
643,salary,73703.48881026232,73748.09190578753,44.6030955252063,numerical
644,salary,64284.40191555814,64221.60365690988,62.79825864826125,numerical
645,salary,94193.19239994838,94298.31077796337,105.11837801498768,numerical
646,salary,43858.17132532693,43803.157554179124,55.013771147809166,numerical
647,salary,51149.24158187691,51190.12648377678,40.88490189987351,numerical
648,salary,73530.63516516394,73654.40761371686,123.77244855291792,numerical
649,salary,26846.932822473314,26984.82299245796,137.8901699846465,numerical
650,salary,69754.15344848843,69727.44081489436,26.712633594070212,numerical
651,salary,56589.54136522206,56635.85489264616,46.31352742409945,numerical
652,salary,36676.83866829128,36640.88978927092,35.948879020361346,numerical
653,salary,29554.405121733176,29804.784744460052,250.37962272687582,numerical
654,salary,39912.65790304574,39990.670503633126,78.01260058738262,numerical
655,salary,15727.706415116423,15736.112258700117,8.40584358369415,numerical
656,salary,42656.908344627445,42688.16456197322,31.25621734577726,numerical
657,salary,59338.345000138725,59379.05554168333,40.7105415446058,numerical
658,salary,42855.49038546758,42899.16473954593,43.67435407835001,numerical
659,salary,70824.69052150712,70800.69069974247,23.999821764649823,numerical
660,salary,74899.21404087932,74859.7813109558,39.43272992351558,numerical
661,salary,69134.66723938662,69119.48190321396,15.185336172653479,numerical
662,salary,53459.613653965476,53345.644483460754,113.96917050472257,numerical
663,salary,15129.81091270296,15201.638353400405,71.82744069744513,numerical
664,salary,39444.53761951091,39364.367115246016,80.17050426489732,numerical
665,salary,47869.422098384195,47763.427090485726,105.99500789846934,numerical
666,salary,36591.985257427834,36590.549810771416,1.4354466564182076,numerical
667,salary,47907.417867701435,47894.40560473245,13.01226296898676,numerical
668,salary,74151.01203040069,74175.97547797958,24.963447578891646,numerical
669,salary,25313.35205727023,25256.531520330587,56.8205369396419,numerical
670,salary,77175.3808417854,77136.12658596231,39.254255823092535,numerical
671,salary,63270.89632631206,63340.10827682091,69.21195050884853,numerical
672,salary,54023.25212416543,54086.373844214955,63.12172004952299,numerical
673,salary,39295.75166388854,39354.704168506214,58.952504617671366,numerical
674,salary,36890.74481762862,36894.14157886377,3.3967612351480057,numerical
675,salary,25606.734281168905,25623.626543502134,16.892262333229155,numerical
676,salary,75751.48220471581,75774.52609348686,23.043888771047932,numerical
677,salary,73064.17340111062,72998.56922712972,65.60417398090067,numerical
678,salary,28905.730571250766,29053.135231265376,147.40466001461027,numerical
679,salary,41710.58007640698,41843.73887965575,133.1588032487707,numerical
680,salary,56497.17153847863,56576.596097578724,79.42455910009448,numerical
681,salary,45507.36292741688,45464.77676877672,42.58615864015883,numerical
682,salary,21219.878644522734,21273.79305631775,53.91441179501635,numerical
683,salary,40133.40859166467,40231.24558544165,97.83699377697485,numerical
684,salary,79265.51447030029,79143.19478012818,122.3196901721094,numerical
685,salary,41150.32114378334,41319.77231995319,169.45117616985226,numerical
686,salary,47547.98994946689,47374.05118835132,173.9387611155762,numerical
687,salary,32822.33863946929,32892.799221440204,70.46058197091043,numerical
688,salary,58816.44477925622,58961.773009881465,145.32823062524403,numerical
689,salary,51727.27698536876,51715.97063896606,11.306346402700001,numerical
690,salary,38869.70387664532,38854.65743666301,15.046439982310403,numerical
691,salary,30430.169062888624,30496.935142153317,66.76607926469296,numerical
692,salary,71068.15061016314,71253.33879935653,185.1881891933881,numerical
693,salary,25916.848900383797,25888.74213658966,28.106763794137805,numerical
694,salary,57557.23543384332,57479.13991465673,78.09551918659417,numerical
695,salary,17691.811329326403,17649.433783765606,42.377545560797444,numerical
696,salary,60608.17524518574,60452.92384595712,155.25139922861854,numerical
697,salary,64554.48330890091,64644.259098772425,89.77578987151355,numerical
698,salary,66421.75567459871,66370.34736932733,51.40830527138314,numerical
699,salary,47581.87297145198,47561.039056045425,20.833915406554297,numerical
700,salary,73760.05408345544,73851.01619659734,90.96211314189713,numerical
701,salary,84616.87542494101,84579.18439250003,37.69103244098369,numerical
702,salary,45175.65295931055,45251.56199884939,75.90903953884117,numerical
703,salary,43234.92454805109,43131.11569766946,103.80885038162523,numerical
704,salary,52237.65890517404,52333.530848006434,95.8719428323966,numerical
705,salary,42834.79781158689,42868.98831371344,34.19050212654838,numerical
706,salary,40641.94705984819,40633.089156766226,8.857903081967379,numerical
707,salary,41948.92189637736,41962.01124517174,13.089348794383113,numerical
708,salary,75736.34012009368,75607.66399062841,128.67612946526788,numerical
709,salary,61578.22992553148,61589.02999992618,10.800074394697731,numerical
710,salary,42785.80809112863,42771.64111259297,14.166978535657108,numerical
711,salary,13173.12461416571,13047.181353121954,125.94326104375614,numerical
712,salary,26833.032595902987,26765.925053212333,67.10754269065364,numerical
713,salary,57551.43623902817,57538.51171323292,12.924525795249792,numerical
714,salary,18176.66087916774,18115.931660672955,60.72921849478371,numerical
715,salary,54394.90291177934,54153.6915212743,241.2113905050428,numerical
716,salary,34016.544127024616,34124.1828809855,107.63875396088406,numerical
717,salary,51377.0866187101,51362.87763120113,14.208987508965947,numerical
718,salary,50957.84452001214,50730.449499088485,227.39502092365728,numerical
719,salary,51808.84900836066,52022.3453023286,213.49629396793898,numerical
720,salary,44083.672293822194,44207.81152695351,124.13923313131818,numerical
721,salary,43590.715615884015,43555.817410777185,34.898205106830574,numerical
722,salary,39188.14371595342,39103.89396681675,84.24974913666665,numerical
723,salary,57258.38475862835,57298.7038797044,40.31912107604876,numerical
724,salary,62077.89012171423,62098.12280320264,20.232681488414528,numerical
725,salary,31715.412161958106,31769.621154438144,54.20899248003843,numerical
726,salary,49225.57291561596,49141.61088829045,83.96202732550591,numerical
727,salary,52948.73110231607,53058.50830441323,109.77720209716063,numerical
728,salary,52756.56701934563,52709.220807028076,47.34621231755591,numerical
729,salary,52501.544293947765,52569.62086881332,68.076574865554,numerical
730,salary,43969.47784482164,43889.78391877594,79.69392604570021,numerical
731,salary,54185.456381938086,54450.270780513434,264.8143985753486,numerical
732,salary,59270.4306647543,59339.98299965083,69.55233489652892,numerical
733,salary,52115.54983733846,52403.97306499583,288.42322765736753,numerical
734,salary,57589.09754800586,57671.85774563847,82.7601976326041,numerical
735,salary,64855.3011655626,64799.154729875736,56.146435686867335,numerical
736,salary,22235.89463157098,22318.8327109299,82.93807935891891,numerical
737,salary,64151.95762798051,64242.01540979983,90.05778181931964,numerical
738,salary,55136.41647831912,55173.7488927689,37.33241444977466,numerical
739,salary,33325.6200839191,33388.659331122304,63.03924720320356,numerical
740,salary,62037.06323479533,62113.235947736095,76.17271294076636,numerical
741,salary,44025.18640964058,43925.818308564005,99.3681010765722,numerical
742,salary,46070.503455221704,45964.01761474871,106.48584047299664,numerical
743,salary,42384.80326301507,42305.38156315363,79.4216998614429,numerical
744,salary,54535.98266357337,54548.736903010424,12.754239437053911,numerical
745,salary,38219.7028623192,38197.38574517186,22.317117147344106,numerical
746,salary,63522.119449216785,63424.56239262449,97.55705659229716,numerical
747,salary,47917.06119207993,47994.59261313189,77.53142105196457,numerical
748,salary,44536.96274768094,44565.26722969459,28.30448201364925,numerical
749,salary,61293.135164209554,61310.02806334664,16.892899137084896,numerical
750,salary,45206.64856521379,45180.8496346964,25.798930517390545,numerical
751,salary,64222.65238043452,64184.829570197966,37.82281023655378,numerical
752,salary,64693.89426261299,64609.76114643209,84.13311618089938,numerical
753,salary,29977.942426715344,30071.316455969078,93.37402925373317,numerical
754,salary,66638.90303334386,66568.55374517853,70.34928816532192,numerical
755,salary,28069.460427471717,28090.399474141,20.939046669282106,numerical
756,salary,67573.70790323766,67739.90894286487,166.20103962720896,numerical
757,salary,80425.35788345359,80392.13210898465,33.22577446894138,numerical
758,salary,63122.51657403697,63218.58678810889,96.07021407192224,numerical
759,salary,17645.290329504904,17702.161231108472,56.8709016035682,numerical
760,salary,65953.48579079028,65984.63254711639,31.146756326110335,numerical
761,salary,83691.93448904017,83734.96933323065,43.03484419047891,numerical
762,salary,45454.52538502956,45445.03472810247,9.49065692708973,numerical
763,salary,49479.45019955165,49482.927796430995,3.477596879347402,numerical
764,salary,32172.69917110352,32117.887776280946,54.811394822572765,numerical
765,salary,54681.19128229504,54685.33699440845,4.145712113408081,numerical
766,salary,69037.65773814694,68979.13513856858,58.52259957835486,numerical
767,salary,60466.05692224181,60566.62243154947,100.56550930765661,numerical
768,salary,97129.50465931698,96959.55491644914,169.94974286784418,numerical
769,salary,50495.40564448696,50543.51097359951,48.10532911254995,numerical
770,salary,25539.899488771036,25573.558158913263,33.65867014222749,numerical
771,salary,52564.56457352329,52589.166169940894,24.601596417604014,numerical
772,salary,13753.223521812652,13855.673416699201,102.44989488654937,numerical
773,salary,42003.441127032296,41974.828768028005,28.612359004291648,numerical
774,salary,74365.73087900318,74391.2742634604,25.543384457210777,numerical
775,salary,54877.00472947657,54705.35054065792,171.65418881864753,numerical
776,salary,52691.25219246903,52649.72050425551,41.53168821352301,numerical
777,salary,77311.70565073035,77397.27929384787,85.57364311751735,numerical
778,salary,45941.00162504945,45807.085451495805,133.91617355364724,numerical
779,salary,68927.30619401163,68943.2805307167,15.974336705068708,numerical
780,salary,51939.60462749511,51871.85292030673,67.75170718837762,numerical
781,salary,55700.711951885394,55689.61325470822,11.098697177170834,numerical
782,salary,31740.427162054806,31678.659413178648,61.767748876158294,numerical
783,salary,42769.29807757675,42644.578517147405,124.71956042934471,numerical
784,salary,29037.226507341897,29075.82683883788,38.60033149598166,numerical
785,salary,48571.323826619824,48566.36415041735,4.959676202473929,numerical
786,salary,55856.035158744,55917.29807071272,61.26291196871898,numerical
787,salary,33349.42842362822,33428.872214428106,79.44379079988721,numerical
788,salary,80737.68384027235,80860.20971398125,122.52587370890251,numerical
789,salary,54171.59028637941,54184.938960923675,13.348674544264213,numerical
790,salary,50866.93378377829,50993.79588623861,126.86210246031987,numerical
791,salary,61544.86627018438,61447.28881944528,97.5774507390961,numerical
792,salary,37566.07878701117,37656.97476993398,90.89598292281153,numerical
793,salary,52452.1621875118,52498.10122914459,45.93904163278785,numerical
794,salary,39247.00669463613,39270.31595988761,23.309265251475153,numerical
795,salary,73380.19865133474,73424.67187475105,44.47322341630934,numerical
796,salary,34120.40975904378,34024.335871210234,96.0738878335469,numerical
797,salary,50947.4818896076,50827.8072086151,119.67468099250254,numerical
798,salary,54939.73677727664,55110.71959588434,170.9828186076993,numerical
799,salary,55922.386166115524,55905.5139482958,16.872217819727666,numerical
800,salary,41281.472403757514,41263.17306157685,18.299342180667736,numerical
801,salary,36567.35896782353,36457.1280203994,110.2309474241265,numerical
802,salary,41498.072404308514,41349.89457375883,148.1778305496846,numerical
803,salary,57924.881513154236,57916.04962527301,8.831887881227885,numerical
804,salary,47842.313436320546,47808.15464416967,34.15879215087625,numerical
805,salary,61943.13212678782,61943.30556246207,0.17343567424541106,numerical
806,salary,57155.0557909261,57163.77118496432,8.715394038219529,numerical
807,salary,15846.30952850588,16095.25563663195,248.9461081260688,numerical
808,salary,53712.46695255816,53678.60895448427,33.85799807389412,numerical
809,salary,83756.82151724405,83914.8155280384,157.99401079434028,numerical
810,salary,69879.03576557497,70043.23818707946,164.20242150449485,numerical
811,salary,56330.19741060453,56405.55983913173,75.3624285272017,numerical
812,salary,34109.11804295084,34085.60540969593,23.512633254911634,numerical
813,salary,57163.30574188469,57027.158508271415,136.14723361327196,numerical
814,salary,61096.24909817388,61144.04348590727,47.79438773338916,numerical
815,salary,46193.79978758624,46295.68099555634,101.88120797009469,numerical
816,salary,54751.130882066565,54925.899628494866,174.7687464283008,numerical
817,salary,72644.9368759406,72549.94108051593,94.99579542467836,numerical
818,salary,37140.88370387411,37116.53106495558,24.3526389185281,numerical
819,salary,34125.5059256131,34031.11946657082,94.38645904228179,numerical
820,salary,60390.48988991319,60327.1420906695,63.347799243689224,numerical
821,salary,56863.13954297121,56929.57829639477,66.43875342356478,numerical
822,salary,65432.57443119217,65364.643954255596,67.93047693657718,numerical
823,salary,58546.90717855655,58464.48006082485,82.42711773169867,numerical
824,salary,41483.6740523871,41563.37363875932,79.6995863722259,numerical
825,salary,56482.88977198107,56527.963650985424,45.07387900435424,numerical
826,salary,32868.101850557396,32903.10297035091,35.00111979351641,numerical
827,salary,46245.21932400509,46179.93058818518,65.28873581990774,numerical
828,salary,57541.98846449606,57671.29079231753,129.30232782146777,numerical
829,salary,44592.286749141655,44593.73576887363,1.449019731975568,numerical
830,salary,87020.78273344741,87258.80174732288,238.01901387546968,numerical
831,salary,21617.236267644996,21633.352884592,16.11661694700524,numerical
832,salary,41787.64464501784,41554.30986083313,233.3347841847135,numerical
833,salary,35933.30249195134,35695.51493847365,237.78755347769038,numerical
834,salary,39494.7678881307,39557.16288231525,62.39499418454943,numerical
835,salary,40355.02664778682,40485.0760630199,130.04941523307934,numerical
836,salary,30103.689697115104,30025.306884122718,78.38281299238588,numerical
837,salary,61290.53222858941,61500.63010586712,210.09787727771618,numerical
838,salary,41793.570539193475,41959.87043289289,166.29989369941177,numerical
839,salary,52453.60003382982,52474.654710173934,21.05467634411616,numerical
840,salary,43477.61357134632,43531.558965581935,53.945394235612184,numerical
841,salary,39636.79381570686,39726.24683744571,89.45302173885284,numerical
842,salary,75084.18854130275,75273.1880310348,188.99948973205755,numerical
843,salary,63843.98273314112,63912.19632981568,68.21359667455545,numerical
844,salary,21976.99400067283,21995.787165899943,18.793165227114514,numerical
845,salary,20387.938274961696,20455.16839472036,67.23011975866393,numerical
